Index,Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
461992,461992,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,84,2020,pop,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4
461993,461993,The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,87,2020,pop,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
461994,461994,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,85,2020,pop,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3
461995,461995,Kali Uchis,telepatía,6tDDoYIxWvMLTdKpjFkc1B,81,2020,pop,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4
461996,461996,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,84,2020,pop,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
461998,461998,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,85,2020,pop,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
461999,461999,Fujii Kaze,Shinunoga E-Wa,0o9zmvc5f3EFApU52PPIyW,85,2020,pop,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,185573,4
462000,462000,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,81,2020,pop,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
462001,462001,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,81,2020,pop,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
462002,462002,Selena Gomez,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,81,2020,pop,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4
462004,462004,Elley Duhé,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,85,2020,pop,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
462010,462010,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,81,2020,pop,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
471584,471584,Sleep Miracle,Brown Sleep Noise,5UBonaClAZVfzxJNn8nnhh,82,2020,sleep,0.0555,0.0837,1,-30.397,1,0.147,0.116,1.0,0.112,0.06,59.509,248000,4
487042,487042,Morgan Wallen,Wasted On You,3cBsEDNhFI9E82vPj3kvi3,82,2021,country,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,178520,3
487891,487891,Doja Cat,Woman,6Uj1ctrBOjOas8xZXGqKk4,85,2021,dance,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
487897,487897,Marshmello,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,82,2021,dance,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
487898,487898,Bruno Mars,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,81,2021,dance,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
487900,487900,Tiësto,The Motto,18asYwWugKjjsihZ0YvRxO,82,2021,dance,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
487901,487901,Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,84,2021,dance,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4
487902,487902,Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,81,2021,dance,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,140500,4
487903,487903,ACRAZE,Do It To It,20on25jryn53hWghthWWW3,81,2021,dance,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
497606,497606,Matt Sassari,Give It To Me - Full Vocal Mix,5ZduaRci3iNUiDfJbBfAaf,82,2021,french,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,102861,4
506678,506678,Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,86,2021,hip-hop,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4
506679,506679,Drake,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6,81,2021,hip-hop,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966,4
506685,506685,The Kid LAROI,STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,85,2021,hip-hop,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
506691,506691,Lil Nas X,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,82,2021,hip-hop,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
506693,506693,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,81,2021,hip-hop,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4
506697,506697,Farruko,Pepas,5fwSHlTEWpluwOM0Sxnh5k,82,2021,hip-hop,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
506705,506705,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,81,2021,hip-hop,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301,4
508522,508522,Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr,83,2021,indie-pop,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
508524,508524,Måneskin,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,81,2021,indie-pop,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,4
515566,515566,Nicky Youre,Sunroof,4h4QlmocP3IuwYEj2j14p8,85,2021,pop,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,163026,4
515567,515567,Olivia Rodrigo,good 4 u,4ZtFanR9U6ndgddUvNcjcG,84,2021,pop,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4
515568,515568,Justin Bieber,Ghost,6I3mqTwhRpn34SLVafSH7G,85,2021,pop,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
515569,515569,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,85,2021,pop,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
515570,515570,Olivia Rodrigo,traitor,5CZ40GBx1sQ9agT82CLQCT,84,2021,pop,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4
515571,515571,Billie Eilish,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,84,2021,pop,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3
515572,515572,Olivia Rodrigo,deja vu,6HU7h9RYOaPRFeh0R3UeAr,83,2021,pop,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4
515573,515573,Stephen Sanchez,Until I Found You,0T5iIrXA4p5GsubkhuBIKV,85,2021,pop,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3
515574,515574,Olivia Rodrigo,drivers license,5wANPM4fQCJwkGd4rN57mH,84,2021,pop,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4
515575,515575,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,84,2021,pop,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
515580,515580,Olivia Rodrigo,happier,2tGvwE8GcFKwNdAXMnlbfl,82,2021,pop,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3
515581,515581,Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,82,2021,pop,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4
515583,515583,Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,84,2021,pop,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,189486,4
515584,515584,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,82,2021,pop,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
515589,515589,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,81,2021,pop,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
515596,515596,GAYLE,abcdefu,4fouWK6XVHhzl78KzQ1UjL,82,2021,pop,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,4
515610,515610,Coldplay,My Universe,3FeVmId7tL5YN8B7R3imoM,82,2021,pop,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
519369,519369,Elton John,Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,84,2021,rock,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
519370,519370,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,81,2021,rock,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4
520494,520494,Peso Pluma,Por las Noches,2VzCjpKvPB1l1tqLndtAQa,85,2021,sad,0.807,0.595,0,-7.19,1,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,239845,4
531980,531980,The 1975,About You,1fDFHXcykq4iw8Gg7s5hG9,81,2022,alt-rock,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,326491,4
537291,537291,keshi,LIMBO,2bdVgAQgosGUJoViVDNeOV,82,2022,chill,0.577,0.366,8,-11.792,1,0.0368,0.879,7.76e-05,0.137,0.0841,129.923,212785,4
540766,540766,Zach Bryan,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,86,2022,country,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
540767,540767,Morgan Wallen,You Proof,5uU1uuyaUIBOiiUSQG7Wl3,81,2022,country,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,157478,4
541577,541577,David Guetta,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93,2022,dance,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
541578,541578,RAYE,Escapism.,5Z2MiIZ5I3jJvvmeWMLbOQ,90,2022,dance,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,4
541579,541579,Beyoncé,CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS,89,2022,dance,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
541580,541580,Sabrina Carpenter,Nonsense,6dgUya35uo964z7GZXM07g,88,2022,dance,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4
541581,541581,Meghan Trainor,Made You Look,0QHEIqNKsMoOY5urbzN48u,89,2022,dance,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
541582,541582,Tiësto,10:35,6BePGk3eCan4FqaW2X8Qy3,89,2022,dance,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
541583,541583,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,83,2022,dance,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,182907,4
541584,541584,RAYE,Escapism. - Sped Up,4rPJSqrov3zqGwXlemLBMw,84,2022,dance,0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,239888,4
541586,541586,Lizzo,About Damn Time,1PckUlxKqWQs3RlWXVBLw3,82,2022,dance,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822,4
541587,541587,Marshmello,Numb,10xV5l9nhLvFpR8mqzs0bL,81,2022,dance,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4
541588,541588,Shakira,Monotonía,6G12ZafqofSq7YtrMqUm76,87,2022,dance,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,158805,4
541590,541590,Shakira,Te Felicito,2rurDawMfoKP4uHyb2kJBt,85,2022,dance,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,172235,4
541594,541594,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,81,2022,dance,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
541599,541599,James Hype,Ferrari,4zN21mbAuaD0WqtmaTZZeP,83,2022,dance,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662,4
541601,541601,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),3rb0tMq42WfggucPm0HHkA,84,2022,dance,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,148629,3
541609,541609,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,82,2022,dance,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
541651,541651,Felix Jaehn,Call It Love,5YdnOm5990Kfq1Jodws98B,81,2022,dance,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,154561,4
547736,547736,Wisin & Yandel,Besos Moja2,6OzUIp8KjuwxJnCWkXp1uL,86,2022,electro,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065,4
549416,549416,Lizzy McAlpine,ceilings,2L9N0zZnd37dwF0clgxMGI,89,2022,folk,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3
549418,549418,George Ezra,Green Green Grass,4N5s8lPTsjI9EGP7K4SXzB,81,2022,folk,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,167614,4
551816,551816,DJ Jeeh FDC,Puta Mexicana,4mD9hjoTckjeL1CrJCx0MT,83,2022,funk,0.853,0.913,9,0.963,1,0.0514,0.655,0.0235,0.0311,0.952,130.005,162461,4
551835,551835,MC Xenon,Sem Aliança no Dedo,22sAwsBH0NoNJXnrBenQuO,84,2022,funk,0.532,0.355,1,-6.632,1,0.332,0.732,0.0,0.105,0.399,82.713,120461,3
551841,551841,Mc Tato,Luz do Luar,6eNRGL6Nkdg7RhJtmbcl0j,83,2022,funk,0.627,0.754,3,-2.505,0,0.0298,0.437,0.0,0.0963,0.786,130.128,184615,4
551861,551861,MC Ryan SP,Namora Aí,1ACALdBWViTpLBC14Ecv8E,81,2022,funk,0.556,0.659,11,-0.845,0,0.0942,0.148,0.0,0.294,0.754,86.634,148615,4
551867,551867,Ana Castela,DONA DE MIM,7sopDXkuzXtHt8AQpdBxmT,81,2022,funk,0.68,0.793,1,-4.726,1,0.234,0.437,0.0,0.11,0.728,167.922,145092,4
558416,558416,g3ox_em,GigaChad Theme - Phonk House Version,7mLWNwcvwRdEviz6SfYp8A,83,2022,hardstyle,0.588,0.496,9,-5.947,1,0.0417,0.00166,0.936,0.186,0.582,128.001,146274,4
560181,560181,Drake,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,90,2022,hip-hop,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360,3
560182,560182,Drake,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,86,2022,hip-hop,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365,4
560183,560183,Future,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,84,2022,hip-hop,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4
560184,560184,Drake,Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC,82,2022,hip-hop,0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589,4
560186,560186,Brent Faiyaz,ALL MINE,3XgGQ1wjo5khvq2UImjyNF,81,2022,hip-hop,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,216063,4
560187,560187,Drake,Pussy & Millions (feat. Travis Scott),2KLwPaRDOB87XOYAT2fgxh,81,2022,hip-hop,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,242027,4
560190,560190,Ñengo Flow,Gato de Noche,54ELExv56KCAB4UP9cOCzC,89,2022,hip-hop,0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,227013,4
560191,560191,Jack Harlow,First Class,0wHFktze2PHC5jDt3B17DC,81,2022,hip-hop,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948,4
560192,560192,Oliver Tree,Miss You,73vIOb4Q7YN6HeJTbscRx5,89,2022,hip-hop,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000,4
560194,560194,Yandel,Yandel 150,2oiixB9QMIzhWaHGVlQx4g,91,2022,hip-hop,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148,4
560200,560200,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,92,2022,hip-hop,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938,4
560201,560201,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,85,2022,hip-hop,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,210576,4
560203,560203,Arcángel,La Jumpa,5MxFWjuqQIsbNWbMdMdbli,87,2022,hip-hop,0.713,0.703,8,-5.769,1,0.194,0.298,0.0,0.321,0.576,123.06,255693,4
560363,560363,Rels B,cómo dormiste?,3fjN3y5x4hN53rykAN2LHQ,82,2022,hip-hop,0.627,0.429,1,-8.255,1,0.234,0.238,0.0,0.122,0.565,126.426,112572,5
560541,560541,King,Maan Meri Jaan,1418IuVKQPTYqt7QNJ9RXN,85,2022,hip-hop,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,194654,4
561001,561001,Eliza Rose,B.O.T.A. (Baddest Of Them All) - Edit,39JofJHEtg8I4fSyo7Imft,81,2022,house,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627,4
561970,561970,JVKE,golden hour,5odlY52u43F5BjByhxg7wg,89,2022,indie-pop,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3
561971,561971,Cults,Gilded Lily,3Z0qLOS0cqWKPHXkbTXmNF,81,2022,indie-pop,0.4,0.571,11,-6.534,0,0.0288,0.468,3.05e-05,0.519,0.146,61.859,212736,4
561978,561978,Måneskin,THE LONELIEST,1Ame8XTX6QHY0l0ahqUhgv,82,2022,indie-pop,0.519,0.595,2,-5.001,1,0.0283,0.00151,0.0,0.0762,0.237,129.786,247067,4
564141,564141,NewJeans,Ditto,3r8RuvgbX9s7ammBn07D3W,90,2022,k-pop,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,185507,4
564142,564142,NewJeans,Hype Boy,0a4MMyCrzT0En247IhqZbD,86,2022,k-pop,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,179027,4
564143,564143,NewJeans,Attention,2pIUpMhHL6L9Z5lnKxJJr9,84,2022,k-pop,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,180067,4
564144,564144,NewJeans,Cookie,2DwUdMJ5uxv20EhAildreg,81,2022,k-pop,0.847,0.638,0,-3.764,1,0.0575,0.0596,0.0,0.0894,0.661,156.935,235562,4
564145,564145,BTS,Run BTS,69xohKu8C1fsflYAiSNbwM,83,2022,k-pop,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,204940,4
564147,564147,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],1RDvyOk4WtPCtoqciJwVn8,85,2022,k-pop,0.71,0.879,0,-4.218,1,0.0422,0.158,0.00142,0.439,0.341,114.993,201391,4
564148,564148,IVE,After LIKE,2gYj9lubBorOPIVWsTXugG,81,2022,k-pop,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,176973,4
564157,564157,JIN,The Astronaut,0h7QMc9ZRzA9QJrbEHytn2,81,2022,k-pop,0.54,0.761,5,-5.356,1,0.0311,0.00446,2.5e-06,0.137,0.215,124.988,282463,4
568440,568440,OneRepublic,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,91,2022,piano,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
569184,569184,SZA,Kill Bill,1Qrg8KqiBpW07V7PNxwwwL,94,2022,pop,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4
569185,569185,d4vd,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,90,2022,pop,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
569186,569186,SZA,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,90,2022,pop,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4
569187,569187,Taylor Swift,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92,2022,pop,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
569188,569188,d4vd,Here With Me,78Sw5GDo6AlGwTwanjXbGh,92,2022,pop,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4
569189,569189,SZA,Low,2GAhgAjOhEmItWLfgisyOn,87,2022,pop,0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,181080,4
569190,569190,Sam Smith,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,92,2022,pop,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4
569191,569191,Rema,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,93,2022,pop,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239318,4
569192,569192,Harry Styles,As It Was,4LRPiXqCikLlN15c3yImP7,90,2022,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
569193,569193,Taylor Swift,Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC,86,2022,pop,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,202396,4
569194,569194,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,1Y3LN4zO1Edc2EluIoSPJN,91,2022,pop,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
569195,569195,Manuel Turizo,La Bachata,5ww2BF9slyYgNOk37BlC4u,93,2022,pop,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638,4
569196,569196,Harry Styles,Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,87,2022,pop,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,177955,4
569197,569197,SZA,Shirt,2wSTnntOPRi7aQneobFtU4,83,2022,pop,0.848,0.512,3,-7.72,0,0.102,0.228,0.00232,0.0879,0.572,120.009,181840,4
569199,569199,Billie Eilish,TV,3GYlZ7tbxLOxe6ewMNVTkw,84,2022,pop,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,281381,4
569203,569203,Taylor Swift,Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4,83,2022,pop,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4
569204,569204,Joji,Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,85,2022,pop,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3
569205,569205,Joji,Die For You,26hOm7dTtBi0TdpDGl141t,83,2022,pop,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,211667,4
569208,569208,The Weeknd,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,84,2022,pop,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
569209,569209,Feid,CHORRITO PA LAS ANIMAS,0CYTGMBYkwUxrj1MWDLrC5,89,2022,pop,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,168133,4
569213,569213,Taylor Swift,"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t,81,2022,pop,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,194207,4
569215,569215,Ozuna,Hey Mor,1zsPaEkglFvxjAhrM8yhpr,90,2022,pop,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600,4
569219,569219,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O,81,2022,pop,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
569222,569222,The Weeknd,Out of Time,2SLwbpExuoBDZBpjfefCtV,81,2022,pop,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,214194,4
569224,569224,Dove Cameron,Boyfriend,59CfNbkERJ3NoTXDvoURjj,81,2022,pop,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,153000,3
569225,569225,Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,81,2022,pop,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4
569226,569226,Kenshi Yonezu,KICK BACK,3khEEPRyBeOUabbmOPJzAG,83,2022,pop,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,193495,4
